,NSC,CID,SMILES,MECHANISM
17369,728078,23635647,C1=COC(=C1)C(=O)C2=C(N(C3=C([N+]2=O)C=C(C=C3)Cl)[O-])C(F)(F)F,Other
17370,728079,24203460,CC1=CC2=C(C=C1C)[N+](=O)C(=C(N2[O-])C(F)(F)F)C(=O)C(C)(C)C,Other
17371,728083,23635522,C1=CSC(=C1)C(=O)C2=C(N(C3=CC(=C(C=C3[N+]2=O)Cl)Cl)[O-])C(F)(F)F,Other
17372,728084,23635526,C1=CSC(=C1)C(=O)C2=C(N(C3=C([N+]2=O)C=C(C=C3)Cl)[O-])C(F)(F)F,Other
17373,728085,23635415,C1=CSC(=C1)C(=O)C2=C(N(C3=CC(=C(C=C3[N+]2=O)F)F)[O-])C(F)(F)F,Other
17374,728086,23635641,C1=CC=C2C(=C1)N(C(=C([N+]2=O)C(=O)C3=CC=CO3)C(F)(F)F)[O-],Other
17375,728087,45027847,C1=CC=C2C(=C1)C3=C(C4=CC=CC=C4C3=O)N(C2=O)CCNCCCNCCN5C6=C(C7=CC=CC=C7C5=O)C(=O)C8=CC=CC=C86.C(=O)(C(F)(F)F)O,Other
17376,728088,11849595,CC(C)(C)OC(=O)N(CCCN1C2=C(C3=CC=CC=C3C1=O)C(=O)C4=CC=CC=C42)CCN(CCCN5C6=C(C7=CC=CC=C7C5=O)C(=O)C8=CC=CC=C86)C(=O)OC(C)(C)C,Other
17377,728089,45027848,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNCCCCN)OC.Cl,Other
17378,728090,45027850,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCN6CCC(CC6)N)OC.Cl,Other
17379,728091,45027851,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCO)OC,Other
17380,728092,45027852,CCOC(CCCNCCCN1C2=C(C3=CC(=C(C=C3C1=O)OC)OC)C(=O)C4=CC5=C(C=C42)OCO5)OCC,Other
17381,728115,2789325,C1=CC=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)Cl.Cl,Other
17382,728125,1187613,C1=CC=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)OC(=O)C4=CC=CC=C4Cl,Other
17383,728128,1574647,C1=CC=C(C=C1)CN2C(=O)C(=C(C2=O)Cl)NC3=CC=CC(=C3)C(=O)NC4=C(C(=CC=C4)Cl)Cl,Other
17384,728129,1194948,COC1=CC=CC(=C1)NC(=O)C2=CC=C(C=C2)NC3=C(C(=O)N(C3=O)CC4=CC=CC=C4)Cl,Other
17385,728130,1194953,C1=CC=C(C=C1)CN2C(=O)C(=C(C2=O)Cl)NC3=CC=C(C=C3)C(=O)NC4=CC(=CC=C4)Cl,Other
17386,728132,1574702,C1=CC=C(C=C1)CN2C(=O)C(=C(C2=O)Cl)NC3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)Cl)Cl,Other
17387,728133,1574706,C1=CC=C(C=C1)CN2C(=O)C(=C(C2=O)Cl)NC3=CC=C(C=C3)C(=O)NC4=CC(=CC(=C4)Cl)Cl,Other
17388,728134,1194969,COC1=C(C=C(C=C1)Cl)NC(=O)C2=CC=C(C=C2)NC3=C(C(=O)N(C3=O)CC4=CC=CC=C4)Cl,Other
17389,728135,1194988,C1=CC=C(C=C1)CN2C(=O)C(=C(C2=O)Cl)NC3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)S(=O)(=O)N,Other
17390,728137,1676286,C1=CC=C(C=C1)CN2C(=O)C(=C(C2=O)Cl)NC3=CC=CC(=C3)C(=O)NC4=CC=CC=C4C(F)(F)F,Other
17391,728143,1676297,C1=CC=C(C=C1)CN2C(=O)C(=C(C2=O)Cl)NC3=CC=CC(=C3)C(=O)NC4=C(C=CC(=C4)Cl)O,Other
17392,728188,24203467,CSC1=NC(=NC2=C1C=NN2C3=C4C=CC(=CC4=NC=C3)Cl)SC,Other
17393,728195,24203473,CC1=CC2=C(C=C1C)N(C(=N2)C3=C(C=CC=C3Cl)F)CC4=C(C=CC=C4Cl)F,Other
17394,728196,135585440,C1=CC=C2C(=C1)N=C(N2CC3=C(C(=CC=C3)O)O)C4=C(C(=CC=C4)O)O,Other
17395,728197,135585441,CC1=CC2=C(C=C1C)N(C(=N2)C3=CC(=C(C=C3)O)O)CC4=CC(=C(C=C4)O)O,Other
17396,728218,6529944,CCOC1=CC2=C(C=C1)N=C(S2)SC(=CC=C(C#N)C#N)C3=CC=C(C=C3)C,Other
17397,728220,24203485,C1=CC=NC(=C1)SC=CC(=O)C2=CC(=CC=C2)Br,Other
17398,728221,24203486,CC1(CC(=CC(=O)C1)C=CSC2=C(C(=NC(=C2Cl)Cl)Cl)Cl)C,Other
17399,728271,24203495,C1=CC=C2C(=C1)C=C(N2)C(=O)NCCCOC3=CC=C(C=C3)C#CC=CC#CC4=CC=CC=C4N,Other
17400,728316,16049841,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCN6CCNCC6)OC.Cl,Other
17401,728317,45027853,C1=CC=C2C(=C1)C3C(C4=CC=CC=C4C3=O)N(C2=O)CCCNCCCCNCCCN5C6=C(C7=CC=CC=C7C5=O)C(=O)C8=CC=CC=C86.C(=O)(C(F)(F)F)O,Other
17402,728318,16090535,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCN6CCCC(C6)O)OC.Cl,Other
17403,728319,45027855,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCN6CCCNCC6)OC.Cl,Other
17404,728320,11849561,CN(CCCN1C2=C(C3=CC=CC=C3C1=O)C(=O)C4=CC=CC=C42)CCCN5C6=C(C7=CC=CC=C7C5=O)C(=O)C8=CC=CC=C86,Other
17405,728321,11849594,CC(C)(C)OC(=O)N(CCCN(CCN1C2=C(C3=CC=CC=C3C1=O)C(=O)C4=CC=CC=C42)C(=O)OC(C)(C)C)CCN5C6=C(C7=CC=CC=C7C5=O)C(=O)C8=CC=CC=C86,Other
17406,728322,24203498,CC(=O)OC1C(=CC2=CC(=C(C=C2)OCCN3CCCC3)OC)CC4C1(CCC5C4CC=C6C5(CCC(C6)N7CCCC7)C)C,Other
17407,728323,24203499,CC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CC(=CC5=CC(=C(C=C5)OCCN6CCCC6)OC)C4=O)C)C,Other
17408,728324,16051320,CC12CCC(=O)C=C1CCC3C2CCC4(C3CC(=CC5=CC(=C(C=C5)OCCCN6C=CN=C6)OC)C4=O)C,Other
17409,728325,24203500,CC12CCC(CC1=CCC3C2CCC4(C3CC(=CC5=CC(=C(C=C5)OCCCN6C=CN=C6)OC)C4=O)C)O,Other
17410,728336,6538870,C1=CC=C(C=C1)C2=C3C4=C(C=CC(=C4)O)OC3=NC=C2Cl,Other
17411,728413,24203513,COC1=C(C=CC(=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)C=CC3=CC=C(C=C3)O)F,Other
17412,728415,24203515,COC1=C(C=CC(=C1)S(=O)(=O)NC2=CC=C(C=C2)C3=NNC(C3)C4=CC=CC=C4)F,Other
17413,728450,24203526,C1=CC=C(C=C1)S(=O)(=O)CC#CCCCOCC#CC2=CC=CC=C2C#CCS(=O)(=O)C3=CC=CC=C3,Other
17414,728456,24203529,C1=CC=C(C(=C1)C#CC=CC#CC2=NC=CN=C2)N,Other
17415,728457,24203530,CC(=O)C1=C(N(C2=C([N+]1=O)C=C(C=C2)Cl)[O-])C(F)(F)F,Other
17416,728458,24203531,CC1=CC2=C(C=C1)N(C(=C([N+]2=O)C(=O)C)C(F)(F)F)[O-],Other
17417,728459,24203532,C1CN(CCN1CC(=NNC(=O)C2=CC=NC=C2)C3=CC=C(C=C3)Cl)C4=C(C=C5C(=C4)NC=C(C5=O)C(=O)O)F,Other
17418,728502,11785806,CC1=CC(=C(C=C1Cl)SCC(=O)N)S(=O)(=O)NC2=NC(=C(N=N2)C3=CC=CC=C3)C4=CC=CC=C4,Other
17419,728503,11490199,C1=CC=C(C=C1)CSC2=C(C=C(C(=C2)Cl)C(=O)N)S(=O)(=O)NC3=NC(=C(N=N3)C4=CC=CC=C4)C5=CC=CC=C5,Other
17420,728506,11262540,C1=CC=C(C=C1)CSC2=C(C=C(C(=C2)Cl)C(=O)NC3=CC=C(C=C3)Cl)S(=O)(=O)NC4=NC(=C(N=N4)C5=CC=CC=C5)C6=CC=CC=C6,Other
17421,728507,11763828,CNNC(=NS(=O)(=O)C1=C(C=C(C(=C1)C(=O)NC2=CC=C(C=C2)Cl)Cl)SCC3=CC=CC=C3)N=CC4=CC=C(S4)[N+](=O)[O-],Other
17422,728509,11226727,CC(=NNC(=NS(=O)(=O)C1=C(C=C(C(=C1)C(=O)NC2=CC=CC=C2)Cl)SCC3=CC=CC=C3)N)C(=O)C,Other
17423,728512,17756726,CSC1=C(C=C(C(=C1)Cl)C(=O)NC2=CC=C(C=C2)Cl)S(=O)(=O)NC(=NCC=C)NN=CC3=CC=C(O3)[N+](=O)[O-],Other
17424,728518,23583910,CC1=CC(=C(C=C1Cl)SCC(=O)N)S(=O)(=O)NC(=NCC#C)NN=CC2=CC=C(O2)[N+](=O)[O-],Other
17425,728553,11484899,COC1=CC(=CC(=C1OC)OC)C2=C(COC2=O)C#CC3=CC=CC=C3,Other
17426,728554,11435928,C1C(=C(C(=O)O1)Cl)C#CC2=CC=CC=C2,Other
17427,728574,24203565,CCCN1C(=O)C(=CC2=CC=C(C=C2)O)SC1=NC3=CC=CC=C3,Other
17428,728594,11402431,C1=CC=C(C(=C1)C#CC=CC#CC2=CC=CS2)N,Other
17429,728598,24203580,C1=CC=C(C(=C1)C#CC2=CC=CC=C2N)C#CC3=NC=CN=C3,Other
17430,728599,24203581,C1=CC=C(C(=C1)C#CC2=CC=CC=C2N)C#CC3=CC=CS3,Other
17431,728666,24203586,CSC1=CC=CC=C1C#CC=CC#CC2=CC=CC=C2N,Other
17432,728667,24203587,C1=CC=C(C=C1)C#CC=CC#CC2=CC=CC=C2N,Other
17433,728854,11167068,C1=CC=C2C(=C1)C3=C(C4=CC=CC=C4C3=O)N(C2=O)CCCN=C(N)N.C(=O)(C(F)(F)F)O,Other
17434,728855,45027856,C1CN(CCN1CCCN2C3=C(C4=CC=CC=C4C2=O)C(=O)C5=CC=CC=C53)CCCN6C7=C(C8=CC=CC=C8C6=O)C(=O)C9=CC=CC=C97.C(=O)(C(F)(F)F)O,Other
17435,728856,45027857,C1=CC=C2C(=C1)C3=C(C4=CC=CC=C4C3=O)N(C2=O)CCCNCCCN5C=CN=C5.Cl,Other
17436,728857,45027858,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCCOC(=O)C(Cl)(Cl)Cl)OC,Other
17437,728901,16099315,C1CSC2=NC(=C(N21)C=NN=C(N)N)C3=CC(=C(C=C3)Cl)[N+](=O)[O-].Cl,Other
17438,728905,24203627,CC1=CC(=C(S1)C)C2=C(N3C=C(SC3=N2)C)C=NN=C(N)N.Cl,Other
17439,728907,24203631,C1=CSC=C1C2=C(N3C=CSC3=N2)C=NN=C(N)N.Cl,Other
17440,728910,24203636,CC1=CN2C(=C(N=C2S1)C3=CC=NC=C3)C=NN=C(N)N.Cl,Other
17441,728979,10070686,C1OC2=C(O1)C=C3C(=C2)C4=C(C3=O)C5=C(C=C(C=C5)[N+](=O)[O-])C(=O)N4CCCN=[N+]=[N-],Other
17442,729025,24203651,CN(CCCCCl)P(=O)(OCC1C(C(C(O1)N2C=NC(=C2N)[N+](=O)[O-])O)O)OCC3=CC=C(O3)[N+](=O)[O-],Other
17443,729027,24203652,C1=CC=C2C(=C1)N=C(O2)C3=CC=C(C=C3)C4=CC=C(S4)C=O,Other
17444,729029,24203654,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)C4=CC=C(S4)C=O,Other
17445,729031,24203655,C1=CC=C2C(=C1)NC3(S2)C(=C(NC(=S)N3)N)C#N,Other
17446,729033,24203657,C1=CC=C2C(=C1)NC3(O2)C(=C(NC(=S)N3)N)C#N,Other
17447,729037,24203661,C1COCCN1C2=NC3(C(=C(N2)N)C#N)NC4=CC=CC=C4N3,Other
17448,729052,135520287,C1=CC=C2C=C(C(=CC2=C1)C3=NNC(=S)N3C4=CC=C(C=C4)Cl)O,Other
17449,729056,10981661,CCN1C(=NNC1=S)C2=CC3=CC=CC=C3C=C2OC(=O)C4=CC=CC=C4,Other
17450,729108,11250083,C1CCN(CC1)CCCCNC2=CC3=C(C=C(C4=CC=CC=C43)NCCCCN5CCCCC5)C6=CC=CC=C62,Other
17451,729109,24203669,CS(=O)(=O)OC1C(N(C1=O)C2=CC3=C(C=CC4=CC=CC=C43)C5=CC=CC=C52)C6=CC=CC=C6,Other
17452,729113,11676277,CN(C)C1=CC=C(C=C1)N=C(C#N)C2=NC(=NC(=N2)N3CCN(CC3)C4=CC=CC=C4)N,Other
17453,729115,11610533,CCC1C(C=NN1C2=NC(=NC(=N2)N)C(=NC3=CC=C(C=C3)N(C)C)C#N)C,Other
17454,729131,1114144,C1=CC(=CC(=C1)Cl)N2C3=C(C=C(C=C3)[N+](=O)[O-])C=C4C2=NC(=O)NC4=O,Other
17455,729132,1114145,C1=CC(=CC=C1N2C3=C(C=C(C=C3)[N+](=O)[O-])C=C4C2=NC(=O)NC4=O)Cl,Other
17456,729133,931309,CC1=CC=C(C=C1)N2C3=C(C=C(C=C3)[N+](=O)[O-])C=C4C2=NC(=O)NC4=O,Other
17457,729141,24203676,C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)OCC(=NO)C4=CC=CC=C4,Other
17458,729143,24203678,COC1=CC=C(C=C1)C(=NO)COC2=C(OC3=CC=CC=C3C2=O)C4=CC=CC=C4,Other
17459,729144,24203679,CC(=NO)COC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=CC=C3,Other
17460,729145,11653610,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC(=C3)OCC(=NO)C4=CC=CC=C4,Other
17461,729146,24203680,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC(=C3)OCC(=NO)C4=CC=C(C=C4)F,Other
17462,729156,24203689,C1=CC=C2C(=C1)C(=C3N(C2=O)C4=CC=CC=C4O3)C=NN,Other
17463,729157,24203690,C1CN=C(N1)NN=CC2=C3N(C4=CC=CC=C4O3)C(=O)C5=CC=CC=C52,Other
17464,729164,24203696,C1CCCC(CC1)N=C(C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)C(=NC5CCCCCC5)N)N.Cl,Other
17465,729165,24203697,CCCCCCCCN=C(C1=CC=C(C=C1)N2CCN(CC2)C3=CC=C(C=C3)C(=NCCCCCCCC)N)N.Cl,Other
17466,729166,24203698,CCCCCCCCCCN=C(C1=CC=C(C=C1)N2CCN(CC2)C3=CC=C(C=C3)C(=NCCCCCCCCCC)N)N.Cl,Other
17467,729168,24203700,CCCCCCCN=C(C1=CC=C(C=C1)N2CCN(CC2)C3=CC=C(C=C3)C(=NCCCCCCC)N)N.Cl,Other
17468,729169,24203701,C1CCCC(CCC1)N=C(C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)C(=NC5CCCCCCC5)N)N.Cl,Other
17469,729170,24203702,CC(C)CCN=C(C1=CC=C(C=C1)N2CCN(CC2)C3=CC=C(C=C3)C(=NCCC(C)C)N)N.Cl,Other
17470,729171,24203703,CCCCCCCCCCCCN=C(C1=CC=C(C=C1)N2CCN(CC2)C3=CC=C(C=C3)C(=NCCCCCCCCCCCC)N)N.Cl,Other
17471,729172,24203704,CCC(C)CN=C(C1=CC=C(C=C1)N2CCN(CC2)C3=CC=C(C=C3)C(=NCC(C)CC)N)N.Cl,Other
17472,729176,23635414,CC1=CC2=C(C=C1C)[N+](=O)C(=C(N2[O-])C(F)(F)F)C(=O)C3=CC=CS3,Other
17473,729178,23635524,COC1=CC2=C(C=C1)N(C(=C([N+]2=O)C(=O)C3=CC=CS3)C(F)(F)F)[O-],Other
17474,729179,24203707,CCC(=O)C1=C(N(C2=C([N+]1=O)C=C(C=C2)C)[O-])C(F)(F)F,Other
17475,729181,24203709,CC1=CC=C(C=C1)S(=O)(=O)N=C2C(=C(SS2)NC3=CC=CC=C3)Cl,Other
17476,729183,16766538,C1=CC=NC(=C1)SC2=C(C(=S)SS2)Cl,Other
17477,729184,16766044,C1=CC=C(C=C1)OC2=C(C(=S)SS2)Cl,Other
17478,729186,24203710,CCOC(=O)N=C1C(=C(SS1)Cl)Cl,Other
17479,729189,16766542,COC(=O)C1=C(SC(=C(C(=S)NC2=CC=CC=C2O)Cl)S1)C(=O)OC,Other
17480,729190,24203712,COC(=O)C1=C(SC(=C(C(=S)SC2=CC=CC=C2N)Cl)S1)C(=O)OC,Other
17481,729192,5281605,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O,Other
17482,729193,24203714,COC1=CC(=C(C2=C1C(=O)C=C(O2)C3=CC=CC=C3OCC4=CC=CC=C4)OC)OC,Other
17483,729194,24203715,CC1=C2CCC3=CC=CC=C3C2=NN1C4=CC=C(C=C4)SN=C5N(CC(=O)CS5)C6=CC=CC=C6,Other
17484,729195,24203716,CC1=C2CCC3=CC=CC=C3C2=NN1C4=CC=C(C=C4)SN=C5N(CC(=O)CS5)CC6=CC=CC=C6,Other
17485,729200,24203721,CC1=C2CCC3=CC=CC=C3C2=NN1C4=CC=C(C=C4)S(=O)(=O)NC(=S)NC5=CC=CC=C5,Other
17486,729202,24203723,CC1=C2CCC3=CC=CC=C3C2=NN1C4=CC=C(C=C4)S(=O)(=O)NC(=S)NC(=O)C5=CC=CC=C5,Other
17487,729211,24203732,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC(=O)C=CC6=CC=C(C=C6)O)C)C)C2C1C)C)C(=O)O,Other
17488,729297,11530049,CC1=CC=C(C=C1)C2=C(C(=O)NC3=C2COC4=C3C=C(C=C4)F)C#N,Other
17489,729305,24203752,C1C2=C(C(=C(C(=C2C3=C(O1)C=CC(=C3)F)C#N)N)C#N)C4=CC=C(C=C4)Cl,Other
17490,729352,11215802,COC1=C(C=C2C(=C1)C3=C(C4=CC5=C(C=C4C3=O)OCO5)N(C2=O)CCCNC(=O)OCC6C7=CC=CC=C7C8=CC=CC=C68)OC,Other
17491,729358,11849640,CC(C)(C)OC(=O)N(CCCCN(CCCN1C2=C(C3=CC=CC=C3C1=O)C(=O)C4=CC=CC=C42)C(=O)OC(C)(C)C)CCCN5C6=C(C7=CC=CC=C7C5=O)C(=O)C8=CC=CC=C86,Other
17492,729466,2749742,C1=CC=C(C(=C1)C#CC#CC2=CC=CC=C2N)N,Other
17493,729470,24203773,CC12CCC3C(C1CCC2(C#CC4=CC=C(C=C4)C#CC=CC#CC5=CC=CC=C5N)O)CCC6=C3C=CC(=C6)O,Other
17494,729475,11164186,COC1=C(C=C2C(=C1)CC3=C2N=CC4=CC5=C(C=C34)OCO5)OC.Cl,Other
17495,729476,24203775,CC1=C(C(NC(=S)N1)C2=CC(=CC=C2)Cl)C(=O)NC3=CC(=C(C=C3)Cl)Cl,Other
17496,729500,16066791,C1=CC2=C(N3C4=C(C=CC(=C4)C(F)(F)F)N=NC3=C2C=C1)C#N,Other
17497,729517,24203785,C1CN(C(=S)N1C=C(C#N)C#N)C(=O)C2=CC=CC=C2,Other
17498,729518,24203786,COC(=O)C(=CN1CCN(C1=S)C(=O)C2=CC=CO2)C#N,Other
17499,729519,24203787,CC(=O)C(=CN1CCN(C1=S)C(=O)C2=CC=CO2)C(=O)C,Other
17500,729520,24203788,C1CN(C(=S)N1C=C(C#N)C#N)C(=O)C2=CC=CO2,Other
17501,729521,24203789,C1CN(C(=S)N1C=C(C#N)C(=O)C2=CC=CC=C2)C(=O)C3=CC=CO3,Other
17502,729522,24203790,CCOC(=O)C(=CN1CCN(C1=S)C(=O)C2=CC=CO2)C(=O)C3=CC=CC=C3,Other
17503,729523,24203791,CC(=O)C(=CN1CCN(C1=S)C(=O)C2=CC=CO2)C(=O)C3=CC=CC=C3,Other
17504,729524,24203792,C1CN(C(=S)N1C=C(C#N)C(=O)NC2=CC=C(C=C2)Cl)C(=O)C3=CC=CO3,Other
17505,729525,24203793,C1CN(C(=S)N1C=C(C#N)C(=O)N)C(=O)C2=CC=CO2,Other
17506,729526,24203794,C1CN(C(=S)N1C=C(C(=O)C2=CC=CC=C2)C(=O)C3=CC=CC=C3)C(=O)C4=CC=CO4,Other
17507,729527,24203795,CC(=O)C(=CN1CCN(C1=S)C(=O)C2=CC=CO2)C(=O)OC,Other
17508,729529,5992706,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)C=CC3=C(C(=CC=C3)Cl)Cl,Other
17509,729530,6214002,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)C=CC3=CC(=C(C(=C3)OC)OC)OC,Other
17510,729531,8857297,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)C=CC3=CC(=C(C=C3)OC)OC,Other
17511,729532,16044754,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)C=CC3=CC=CO3,Other
17512,729604,24203799,CN(C)CCNC(=O)C1=CC2=C(C=C1)N3C(=CC4=CC=CC=C4C3=O)O2,Other
17513,729606,24203801,C1=CC=C2C(=C1)C=C3N(C2=O)C4=C(O3)C=C(C=C4)C(=O)NCCNCCO,Other
17514,729607,24203802,CN(C)CCNC(=O)C1=CC2=C(C=C1)OC3=CC4=CC=CC=C4C(=O)N32,Other
17515,729613,24203808,C1=CC=C2C(=C1)NC3(S2)C(C(=S)NC(=C3C#N)N)C#N,Other
17516,729614,24203809,C1CCN(CC1)C2=NC(=C(C3(C2C#N)NC4=CC=CC=C4S3)C#N)N,Other
17517,729635,45027861,CN1C2=C(C3=CC(=C(C=C3C1=O)OC)OC)C(=CCCCCN)C4=CC5=C(C=C42)OCO5,Other
17518,729644,45027864,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)OC)COC4C(C(CO4)(CO)O)O)OCCC5=CC(=C(C=C5)O)O)O)O)O)O,Other
17519,729648,45027866,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)OC5C(C(CO5)(CO)O)O)O,Other
17520,729649,6476333,CC1C(C(C(C(O1)OC2C(C(OC(C2O)OCCC3=CC(=C(C=C3)O)O)COC(=O)C=CC4=CC(=C(C=C4)O)O)O)O)O)O,Other
17521,729652,45027867,CC1C(C(C(C(O1)OC2C(C(OC(C2OC(=O)C=CC3=CC(=C(C=C3)O)O)CO)OCCC4=CC(=C(C=C4)O)O)O)O)O)OC5C(C(CO5)(CO)O)O,Other
17522,729672,24203813,C1=CC=C2C(=C1)N=C(O2)C3=CC=C(C=C3)NC=NC4=CC=C(C=C4)Cl,Other
17523,729677,24203819,C1C(=O)N=C(S1)C2=CC=C(C=C2)C3=NC4=CC=CC=C4S3,Other
17524,729678,24203820,C1=CC=C2C(=C1)NC3(N2)C(C(=NN3)N)C#N,Other
17525,729680,24203822,C1COCCN1C2=NC(=C(C3(C2C#N)NC4=CC=CC=C4S3)C#N)N,Other
17526,729775,24203839,CC1=C(C(NC(=S)N1)C2=CC(=CC=C2)OC)C(=O)NC3=CC(=C(C=C3)Cl)Cl,Other
17527,729776,24203840,CC1=C(C(NC(=S)N1)C2=CC=CC=C2O)C(=O)NC3=CC(=C(C=C3)F)Cl,Other
17528,729777,24203841,CC1=C(C(NC(=S)N1)C2=CC=CC=C2Cl)C(=O)NC3=CC(=C(C=C3)Cl)Cl,Other
17529,729778,24203842,CC1=C(C(NC(=S)N1)C2=CC(=CC=C2)OC3=CC=CC=C3)C(=O)NC4=CC(=C(C=C4)Cl)Cl,Other
17530,729789,135585459,CC1=C(C(=O)NN1)C=NC2=CC=C(C=C2)C3=NC4=CC=CC=C4N3,Other
17531,729792,24203851,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)NC=NC4=CC=C(C=C4)Cl,Other
17532,729797,135585463,C1=CC=C2C(=C1)N=C(O2)C3=CC=C(C=C3)N=CC4=C(NC(=O)NC4=O)O,Other
17533,729801,24203859,C1=CC=C2C(=C1)N=C(O2)C3=CC=C(C=C3)C4=CC=C(O4)C5C(C(=NN5)N)C#N,Other
17534,729812,44346870,C1OC2=C(O1)C=C3C(=C2)C4=C(C3=O)C5=C(C=C(C=C5)[N+](=O)[O-])C(=O)N4CCCCl,Other
17535,729813,44418792,C1OC2=C(O1)C=C3C(=C2)C4=C(C3=O)C5=C(C=C(C=C5)[N+](=O)[O-])C(=O)N4CCCN.Cl,Other
17536,729831,24203869,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)NN=NC4=CC=NC=C4,Other
17537,729832,24203870,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)N=NN(CCO)CCO,Other
17538,729833,135585466,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)N=NC4=C(C=C(C=C4)O)N,Other
17539,729838,24203876,C1=CC=C2C(=C1)NC(=N2)C3=CC=C(C=C3)NN=NCCCO,Other
17540,729970,11408262,CN(C(=O)OC1=CC=C(C=C1)[N+](=O)[O-])N=NC2=NC3=C(C(=N2)OCC4=CC=CC=C4)NC=N3,Other
17541,729972,11045166,C1=CC(=CC(=C1)Cl)C=CC(=O)C2=C(C=C(C=C2)Cl)Cl,Other
17542,729974,7947309,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)C=CC3=CC(=CC=C3)OC,Other
17543,729978,24203887,COC1=CC2=C(C=C1)C=C(C=C2)C(=O)C=CC3=C(C=CC(=C3)OC)OC,Other
17544,729998,11588795,CN(CC1=CC=CC=C1)CC(=C)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N,HDAC
17545,729999,11711325,C=C(CN1CCN(CC1)C2=CC=CC=N2)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,HDAC
17546,730001,11589884,C=C(CN1CCC2=C(C1)NC3=CC=CC=C23)C4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,HDAC
17547,730002,11588476,C=C(CNCC1=CC=CC=C1)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N,HDAC
17548,730003,11605406,C=C(CN1CCN(CC1)C2=CC=CC(=C2)C(F)(F)F)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,HDAC
17549,730004,11719179,COC1=CC=CC=C1N2CCN(CC2)CC(=C)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,HDAC
17550,730006,24203889,C=C(CN(CCN1CCOCC1)CC(=C)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,HDAC
17551,730009,45027874,CN1C2C(C3=C(C1=O)C=C(C=C3)[N+](=O)[O-])C(=O)C4=CC5=C(C=C24)OCO5.C(Cl)(Cl)Cl,Other
17552,730026,729549,CCC(CC)C1=NC2=CC=CC=C2C(=N1)NC3=CC(=CC=C3)OC,Other
17553,730035,1179229,CN1C2=CC=CC=C2N=C1C3=C(N(C4=NC(=C(N=C34)C#N)C#N)CC5=CC=C(C=C5)F)N,Other
17554,730036,1179230,CN1C2=CC=CC=C2N=C1C3=C(N(C4=NC(=C(N=C34)C#N)C#N)CC5=CC=C(C=C5)Cl)N,Other
